grid_index,longitude,latitude,nuts_id,county_name
1216,22.5,48.2,HU323,Szabolcs-Szatmár-Bereg
1218,22.6,47.8,HU323,Szabolcs-Szatmár-Bereg
1219,22.6,47.9,HU323,Szabolcs-Szatmár-Bereg
1220,22.6,48.0,HU323,Szabolcs-Szatmár-Bereg
1221,22.6,48.1,HU323,Szabolcs-Szatmár-Bereg
1224,22.7,47.9,HU323,Szabolcs-Szatmár-Bereg
1225,22.7,48.0,HU323,Szabolcs-Szatmár-Bereg
1226,22.7,48.1,HU323,Szabolcs-Szatmár-Bereg
1228,22.8,47.9,HU323,Szabolcs-Szatmár-Bereg
1229,22.8,48.0,HU323,Szabolcs-Szatmár-Bereg
1230,22.8,48.1,HU323,Szabolcs-Szatmár-Bereg
